DeploymentID,City,State,Agency,TechnologyID,VendorID,Summary,Link,Latitude,Longitude
11075,Oroville,CA,Butte County Sheriff's Office,3,17,The Butte County Sheriff's Office planned to install 12 Flock Safety automated license plate readers in May 2024.,https://ceqanet.opr.ca.gov/2024050892,39.5137752,-121.556359
11076,Cloverdale,CA,Cloverdale Police Department,3,4,"The Cloverdale Police Department requested approval from the city council for its automated license plate reader program in May 2023. The initial purchase, installation and first-year annual maintenance fee was $37,250.00.",https://www.cloverdale.net/AgendaCenter/ViewFile/Agenda/_05242023-1203,38.8064632,-123.0178759
11077,Cotati,CA,Cotati Police Department,3,4,The Cotati Police Department operates automated license plate readers.,https://www.thecommunityvoice.com/community/license-reader-solves-mystery/article_d628433a-18db-11ed-80ea-b35cd91832c6.html,38.3266798,-122.706844
11078,El Monte,CA,El Monte Police Department,3,17,The El Monte Police Department operates 38 Flock Safety automated license plate readers. The agency purchased the ALPRs using American Rescue Plan Act funds.,https://www.govtech.com/public-safety/el-monte-calif-oks-500k-for-cutting-edge-police-tech,34.0751571,-118.036849
11079,King City,CA,Kings County Sheriff's Office,3,4,The Kings County Sheriff's Office purchased six Flock Safety Falcon automated license plate readers in June 2021.,https://www.muckrock.com/foi/kings-county-3043/automated-license-plate-readers-kings-county-sheriff-136088/#file-1056364,43.929489,-79.5252267
11080,Los Banos,CA,Los Banos Police Department,3,4,The Los Banos Police Department received city council authorization to purchase automated license plate readers in April 2023.,https://losbanos.org/wp-content/uploads/2023/03/CC-Agenda-Packet-4.5.23.pdf,37.0592253,-120.8505342
11081,Mammoth Lakes,CA,Mammoth Lakes Police Department,3,17,The Mammoth Lakes Police Department received approval to install eight Flock Safety automated license plate readers in July 2024.,https://pub-townofmammothlakes.escribemeetings.com/Meeting.aspx?Id=cd2a3460-8191-4591-b636-78ad02b6a573&Agenda=Agenda&lang=English,37.6432525,-118.9668509
11082,Marysville,CA,Marysville Police Department,3,18,"The Marysville Police Department uses automated license plate readers. In May 2024, the agency applied for approval to install Flock Safety ALPRs.",https://ceqanet.opr.ca.gov/2024050533,39.1457247,-121.5913516
11083,Bridgeport,CA,Mono County Sheriff's Office,3,4,The Mono County Sheriff's Office received approval from the Mono County Board of Supervisors for the purchase and installation of automated license plate readers in 2022.,https://sierrawave.net/mono-county-initiates-automated-license-plate-readers/,38.255757,-119.2312665
11084,Monterey,CA,Monterey Police Department,3,17,The Monterey Police Department received city council approval for the purchase and installation of Flock Safety automated license plate readers in April 2024.,https://haveyoursaymonterey.org/alpr,36.2231079,-121.387742
11085,Porterville,CA,Porterville Police Department,3,4,"The Porterville Police Department received approval to install six additional Flock Safety automated license plate readers in 2024, bringing the total to 12 cameras.",https://cms9files.revize.com/PortervilleCA/Policy%20Manual%208-9.pdf,36.06523,-119.0167679
11086,Redding,CA,Redding Police Department,3,18,The Redding Police Department uses automated license plate readers.,https://www.muckrock.com/foi/redding-3391/automated-license-plate-readers-redding-police-department-136090/,40.5863563,-122.391675
11087,Ridgecrest,CA,Ridgecrest Police Department,3,17,The Ridgecrest Police Department received authorization to install 24 Flock Safety automated license plate readers in February 2024.,https://www.ridgecrestca.com/news/council-expected-to-authorize-flock-safety-program-funding-for-pinney-pool/article_1d7dfe82-cc54-11ee-8834-6bdb5964a7b9.html,35.6206924,-117.672097
11088,Saint Helena,CA,St. Helena Police Department,3,4,The Saint Helena Police Department operates three Flock Safety automated license plate readers. The agency retains data for 30 days.,https://patch.com/california/napavalley/st-helena-police-seek-install-license-plate-cameras,38.5052288,-122.470042
11089,San Luis Obispo,CA,San Luis Obispo Police Department,3,4,The San Luis Obispo Police Department uses automated license plate readers.,https://www.muckrock.com/foi/san-luis-obispo-county-3063/automated-license-plate-readers-san-luis-obispo-county-sheriff-136423/,35.3540209,-120.375716
11090,Santa Maria,CA,Santa Maria Police Department,3,17,The Santa Maria Police Department received city council approval for a three-year contract with Flock Safety for 31 automated license plate readers in 2021.,https://santamariatimes.com/news/local/crime-and-courts/automatic-license-plate-readers-coming-to-santa-maria-after-city-council-approves-240k-request/article_2c72da0c-aec6-50f1-84b3-bb043c0d2aa7.html,34.9531295,-120.435857
11091,Santa Paula,CA,Santa Paula Police Department,3,17,The Santa Paula Police Department received city council approval to install Flock Safety automated license plate readers in June 2023.,https://www.vcstar.com/story/news/local/2023/07/12/santa-paula-california-street-cameras-read-license-plates-track-cars/70338753007/,34.3541659,-119.0592705
11092,Shafter,CA,Shafter Police Department,3,17,The Shafter Police Department installed 25 Flock Safety automated license plate readers in 2024.,https://www.wascotrib.com/story/2024/05/02/news/license-plate-cameras-coming-to-shafter/5126.html,35.501461,-119.273682
11093,Soledad,CA,Soledad Police Department,3,17,The Soledad Police Department entered a five-year contract with Flock Safety in 2024 to install eight automated license plate readers throughout the city.,https://salinasvalleytribune.com/city-of-soledad-installs-license-plate-reading-cameras/,36.426921,-121.3271861
11094,Suisun City,CA,Suisun City Police Department,3,17,The Suisun City Police Department entered a five-year contract with Flock Safety for automated license plate readers in 2023.,https://police.suisun.com/files/assets/police/v/1/documents/policy/alpr-policy.pdf,38.2382474,-122.040244
11095,Visalia,CA,Tulare County Sheriff's Office,3,4,The Tulare County Sheriff's Office installed automated license plate readers in 2024.,https://fresnoland.org/2024/02/29/tulare-county-board-of-supervisors-feb-27-meeting/,36.3302284,-119.292058
11096,Turlock,CA,Turlock Police Department,3,273,The Turlock Police Department entered an agreement with EPIC iO to install 32 automated license plate readers throughout the city.,https://www.turlockjournal.com/news/government/new-cameras-help-police-watch-key-intersections-around-turlock/,37.4946568,-120.8465941
11097,Woodlake,CA,Woodlake Police Department,3,4,The Woodlake Police Department operates automated license plate readers.,https://thesungazette.com/article/news/2023/08/22/new-devices-in-woodlake-help-recover-stolen-cars/,36.4134809,-119.098633
11098,Irving,TX,Irving Police Department,10,4,The Irving Police Department operates a real-time crime center.,https://www.cityofirving.org/CivicAlerts.aspx?AID=12182,32.8295183,-96.9442177
11099,Little Rock,AR,Little Rock Police Department,10,4,The Little Rock Police Department launched a real-time crime center in 2022,https://www.littlerock.gov/city-administration/mayors-office/initiatives/eyes-on-the-rock/,34.7465071,-92.2896267
11100,Dunwoody,GA,Dunwoody Police Department,10,4,The Dunwoody Police Department launched a real-time crime center in August 2024,https://www.fox5atlanta.com/news/dunwoody-police-unveils-real-time-crime-center,33.9463786,-84.3342686
11101,Pueblo,CO,Pueblo Police Department,10,4,The Pueblo Police Department launched a real-time crime center in 2024.,https://www.koaa.com/news/covering-colorado/improve-officers-safety-and-better-response-times-the-real-time-crime-center-launches-in-pueblo,38.263995,-104.6141867
11102,Los Angeles,CA,Los Angeles County Sheriff's Department,10,4,The Los Angeles County Sheriff's Department launched a real-time crime center in 2024.,https://www.officer.com/command-hq/technology/news/55233218/los-angeles-co-sheriffs-department-unveils-real-time-crime-center-lapds-to-open-soon,34.0536909,-118.242766
11103,Phoenix,AZ,Phoenix Police Department,10,4,The Phoenix Police Department launched a real-time crime center in 2024.,https://www.azfamily.com/video/2024/03/22/phoenix-police-officially-launches-its-real-time-crime-center/,33.4484367,-112.074141
11104,Appling,GA,Columbia County Sheriff's Office,10,4,The Columbia County Sheriff's Office launched a real-time crime center in 2023.,https://www.wjbf.com/news/a-look-inside-columbia-county-sheriffs-offices-real-time-crime-center/,31.7771435,-82.2996274
11105,Appling,GA,Columbia County Sheriff's Office,3,4,The Columbia County Sheriff's Office uses automated license plate readers.,https://www.wjbf.com/news/a-look-inside-columbia-county-sheriffs-offices-real-time-crime-center/,31.7771435,-82.2996274
11106,New Iberia,LA,New Iberia Police Department,10,4,The New Iberia Police Department launched a real-time crime center in 2024.,https://www.avnetwork.com/news/heres-how-new-iberia-police-department-built-a-real-time-crime-center,30.0035365,-91.8187285
11107,Duluth,GA,Duluth Police Department,10,4,The Duluth Police Department operates a real-time crime center.,https://www.wsbtv.com/news/local/gwinnett-county/gwinnett-city-upgrades-real-time-crime-center-catch-criminals-faster/SGUHRC4XJVASDKTS6SGJX3MSCE/,34.0028569,-84.1441046
11108,Virginia Beach,VA,Virginia Beach Police Department,10,52,The Virginia Beach Police Department was established a real-time crime center in 2024.,https://virginiabeach.gov/connect/news/vbpd-launches-keep-virginia-beach-safe-program,36.8496579,-75.9760751
11109,Virginia Beach,VA,Virginia Beach Police Department,7,52,"The Virginia Beach launched its ""Virginia Beach Safe"" camera registry program in 2024.",https://virginiabeach.gov/connect/news/vbpd-launches-keep-virginia-beach-safe-program,36.8496579,-75.9760751
11110,Virginia Beach,VA,Virginia Beach Police Department,3,4,The Virginia Beach Police Department began using automated license plate readers in 2024.,https://www.wavy.com/news/local-news/virginia-beach/virginia-beach-installs-controversial-license-plate-readers/,36.8496579,-75.9760751
11111,Fairfax,VA,Fairfax County Police Department,10,4,The Fairfax County Police Department launched a real-time crime center in 2024.,https://www.gazetteleader.com/fairfax/news/fairfax-police-set-to-debut-real-time-crime-center-8468999,38.8462236,-77.3063733
11112,North Little Rock,AR,North Little Rock Police Department,10,4,The North Little Rock Police Department opened a real-time crime center in 2024.,https://arktimes.com/arkansas-blog/2024/08/23/nlrpd-real-time-crime-center-opens,34.769536,-92.2670941
11113,Ashfield,MA,Ashfield Police Department,1,4,"The Ashfield Police Department received a $58,734 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.5260396,-72.7909151
11114,Bedford,MA,Bedford Police Department,1,4,"The Bedford Police Department received a $81,750 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.4917301,-71.2817947
11115,Boylston,MA,Boylston Police Department,1,4,"The Boylston Police Department received a $91,139 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.353279,-71.7343582
11116,Cambridge,MA,Cambridge Police Department,1,4,"The Cambridge Police Department received a $243,689 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.3786343,-71.1317379902184
11117,Chester,MA,Chester Police Department,1,4,"The Chester Police Department received a $6,430 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.2794378,-72.9821435
11118,Chicopee,MA,Chicopee Police Department,1,4,"The Chicopee Police Department received a $249,933 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.1487691,-72.6071119
11119,Egremont,MA,Egremont Police Department,1,4,"The Egremont Police Department received a $27,836 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.1671269,-73.4439496
11120,Fairhaven,MA,Fairhaven Police Department,1,4,"The Fairhaven Police Department received a $193,145 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,41.6376043,-70.9036487
11121,Falmouth,MA,Falmouth Police Department,1,4,"The Falmouth Police Department received a $250,000 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,41.5514979,-70.6147519
11122,Hubbardston,MA,Hubbardston Police Department,1,4,"The Hubbardston Police Department received a $19,972 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.4765655,-72.0087197
11123,Newbury,MA,Newbury Police Department,1,4,"The Newbury Police Department received a $104,310 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.7664975,-70.8458022
11124,Norwood,MA,Norwood Police Department,1,4,"The Norwood Police Department received a $250,000 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.194543,-71.1994976
11125,Oxford,MA,Oxford Police Department,1,4,"The Oxford Police Department received a $61,854 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.1170157,-71.8644387
11126,Petersham,MA,Petersham Police Department,1,4,"The Petersham Police Department received a $14,579 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.4883684,-72.1865591
11127,Royalston,MA,Royalston Police Department,1,4,"The Royalston Police Department received a $29,970 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.6762092,-72.187871
11128,Stoneham,MA,Stoneham Police Department,1,4,"The Stoneham Police Department received a $249,957 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.4802635,-71.0993581
11129,Stoughton,MA,Stoughton Police Department,1,4,"The Stoughton Police Department received a $249,425 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.1252079,-71.1022015
11130,Watertown,MA,Watertown Police Department,1,4,"The Watertown Police Department received a $234,237 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.3652518,-71.1843236
11131,Wenham,MA,Wenham Police Department,1,4,"The Wenham Police Department received a $112,840 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.6046209,-70.8873511
11132,West Boylston,MA,West Boylston Police Department,1,4,"The West Boylston Police Department received a $15,913 grant from the state of Massachusetts for body-worn cameras in 2024.",https://www.mass.gov/news/healey-driscoll-administration-awards-over-3-million-for-police-body-worn-cameras,42.3680073,-71.7845326
11133,Riverside,CA,Riverside Community College District Police Department,5,4,"The Riverside Community College District Police Department is able to submit image queries to the Riverside County County Sherriff's Office face recognition system. Between January 1, 2023 and December 31, 2023, the agency submitted 32 face recognition queries.",https://www.muckrock.com/foi/riverside-395/facial-recognition-data-for-riverside-county-sheriff-174303/#files,33.9824949,-117.374238
11134,Riverside,CA,"University of California, Riverside Police Department",5,4,"The University of California, Riverside Police Department is able to submit image queries to the Riverside County County Sherriff's Office face recognition system. Between January 1, 2023 and December 31, 2023, the agency submitted 10 face recognition queries.",https://www.muckrock.com/foi/riverside-395/facial-recognition-data-for-riverside-county-sheriff-174303/#files,33.9824949,-117.374238
11135,Glenn Heights,TX,Glenn Heights Police Department,6,4,The Glenn Heights Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.5439013,-96.8552975
11136,Seguin,TX,Seguin Fire Department,6,4,The Seguin Fire Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.5688411,-97.9647269
11137,Cleburne,TX,Cleburne Police Department,6,4,The Cleburne Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.3474463,-97.3865494
11138,Kerrville,TX,Kerrville Police Department,6,4,The Kerrville Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.048469,-99.1399464
11139,Waco,TX,McLennan County Sheriff's Office,6,4,The McLennan County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.5491899,-97.1474628
11140,Livingston,TX,Polk County Fire Marshal's Office,6,4,The Polk County Fire Marshal's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.711029,-94.9329898
11141,Garden Ridge,TX,Garden Ridge Police Department,6,4,The Garden Ridge Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.6346708,-98.3052907
11142,Gonzales,TX,Gonzales Police Department,6,4,The Gonzales Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.4436555,-97.5108636
11143,Pearland,TX,Brazoria County Constable Precinct 3,6,4,The Brazoria County Constable Precinct 3 submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.5639758,-95.2864299
11144,Sugarland,TX,Sugarland Police Department,6,4,The Sugarland Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.6000008,-95.6230734
11145,Bullard,TX,Bullard Police Department,6,4,The Bullard Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.1403019,-95.3221898
11146,Elgin,TX,Elgin Police Department,6,4,The Elgin Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.3495084,-97.371118
11147,Weslaco,TX,Weslaco Police Department,6,4,The Weslaco Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,26.1594305,-97.9907362
11148,Beaumont,TX,Jefferson County Sheriff's Office,6,4,The Jefferson County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.0829344,-94.0984277
11149,Corpus Christi,TX,Port of Corpus Christi Police Department,6,4,The Port of Corpus Christi Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,27.7635302,-97.4033191
11150,Longview,TX,Longview Police Department,6,4,The Longview Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.5007031,-94.74049
11151,Waco,TX,McLennan Community College Police Department,6,4,The McLennan Community College Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.5491899,-97.1474628
11152,Katy,TX,Katy Police Department,6,4,The Katy Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.7857853,-95.8243956
11153,Liberty Hill,TX,Liberty Hill Police Department,6,4,The Liberty Hill Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.6649119,-97.9225161
11154,Red Oak,TX,Red Oak Police Department,6,4,The Red Oak Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.5143898,-96.8066615
11155,Anson,TX,Jones County Sheriff's Office,6,4,The Jones County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.7564766,-99.896788
11156,Alice,TX,Alice Police Department,6,4,The Alice Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,27.7522487,-98.0697249
11157,College Station,TX,Texas A&M Forest Service,6,4,The Texas A&M Forest Service submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.6183939,-96.3455991
11158,Athens,TX,Athens Police Department,6,4,The Athens Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.2044416,-95.854914
11159,Evadale,TX,Jasper County Constable Precinct 6,6,4,The Jasper County Constable Precinct 6 submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.3550915,-94.0725783
11160,Nederland,TX,Nederland POlice Department,6,4,The Nederland POlice Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.9743803,-93.9923965
11161,Del Rio,TX,Val Verde County Sheriff's Office,6,4,The Val Verde County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.357515,-100.8987707
11162,Angleton,TX,Brazoria County Sheriff's Office,6,4,The Brazoria County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.16941,-95.4318847
11163,Jourdanton,TX,Atascosa County Sheriff's Office,6,4,The Atascosa County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,28.9180294,-98.5464069
11164,Canyon,TX,Canyon Police Department,6,4,The Canyon Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,34.9799429,-101.919197
11165,Stephenville,TX,Erath County Sheriff's Office,6,4,The Erath County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.2191836,-98.2130634
11166,Santa Fe,TX,Santa Fe Police Department,6,4,The Santa Fe Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.3780129,-95.1057625
11167,Conroe,TX,Montgomery County Fire Marshal,6,4,The Montgomery County Fire Marshal submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,30.3118769,-95.4560512
11168,Lockhart,TX,Caldwell County Sheriff's Office,6,4,The Caldwell County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.8832105,-97.6736292
11169,Amarillo,TX,Amarillo Independent School District Police Department,6,4,The Amarillo Independent School District Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,35.20729,-101.8371192
11170,Eastland,TX,Eastland County Sheriff's Office,6,4,The Eastland County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.2978594,-98.8630896
11171,Brownsville,TX,Brownsville ISD Police & Security Department,6,4,The Brownsville ISD Police & Security Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,25.9024289,-97.4981698
11172,Sterling City,TX,Sterling County Sheriff's Office,6,4,The Sterling County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.8384837,-100.9850761
11173,Schertz,TX,Schertz Police Department,6,4,The Schertz Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.5641617,-98.2695702
11174,Snyder,TX,Snyder Police Department,6,4,The Snyder Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,32.7180803,-100.918231
11175,Center,TX,Center Police Department,6,4,The Center Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.7952814,-94.1803576
11176,Woodway,TX,Woodway Public Safety Department,6,4,The Woodway Public Safety Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.5059105,-97.2050856
11177,Kermit,TX,Winkler County Sheriff's Office,6,4,The Winkler County Sheriff's Office submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,31.8578999,-103.0932149
11178,Cuero,TX,Cuero Police Department,6,4,The Cuero Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.0938036,-97.2900564
11179,Raymondville,TX,Raymondville Police Department,6,4,The Raymondville Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,26.4814565,-97.783051
11180,Rosenberg,TX,Rosenberg Police Department,6,4,The Rosenberg Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,29.5571825,-95.8085623
11181,Yoakum,TX,Yoakum Police Department,6,4,The Yoakum Police Department submitted a policy related to drones and the use of force to the Texas Commission on Law Enforcement.,https://www.muckrock.com/foi/texas-109/policies-for-use-of-force-by-means-of-a-drone-in-texas-174306/#comms,33.1536951,-102.833579
